,code,name
2842,05962,SOCGENN4307
2843,05963,POLYREB1808
2844,05964,MEIYAPWRB180
2845,05965,AVICIFIB1809
2846,05966,AVICIFIB2309
2847,05967,ZTAUTOB1806
2848,05968,CMASTERB1809
2849,05969,GREENTOWNN19
2850,05970,WUZHOUN1809
2851,05971,CURANIUMB181
2852,05972,CNOOCCF1N231
2853,05973,CNOOCCF1N201
2854,05974,YUZHOUN1810
2855,05975,SPMTNN2310
2856,05976,ICBCASIAN231
2857,05977,FRANSHIONN18
2858,05978,SINOPECN1810
2859,05979,SINOPECN2310
2860,05980,SINOPECN4310
2861,05981,SINOPECN2010
2862,05982,GREENLANDB16
2863,05983,WYNNMACN2110
2864,05984,CHINATPN2310
2865,05985,CHALCOHKICSP
2866,05986,HAITNGFNB181
2867,05987,CHINAOVSN181
2868,05988,CHINAOVSN231
2869,05989,CHINAOVSN431
2870,05990,EVERGRANDN18
2871,05991,ANTONOILN181
2872,05992,CNCBINTLN240
2873,05993,PROSPRAYN181
2874,05994,PROSPRAYN231
2875,05995,HKMCFRNN1411
2876,05996,LOGOSTARB181
2877,05997,WANDAPPTB181
2878,05998,WATERPPTN161
2879,05999,MENGNIUB1811
2880,06000,AMIPEACEN161
2881,06001,AGRBKN1812
2882,06002,CMLANDB1812
2883,06003,CSSCB1612
2884,06004,BAO-TRANSB18
2885,06005,BIGRIGHTN181
2886,06006,KWGPPTN1901
2887,06007,BOCOMN1701
2888,06008,HKMCFRNN1501
2889,06009,BOCLN1701
2890,06010,BOCLN1901
2891,06011,CAOYUANN1901
2892,06012,COGOFINN1901
2893,06013,WHARFFINN190
2894,06014,YUZHOUN1901
2895,06015,MOONWISESPCS
2896,06016,CIFIHLDGN190
2897,06017,CHINAOVSB210
2898,06018,TOWNGASFPSGC
2899,06019,HKMCFRNN1501
2900,06020,CSHIPOVSB190
2901,06021,DAHSINGBN240
2902,06022,HAITINTLB190
2903,06023,WANDAPPTB240
2904,06024,BIOSTIMEB190
2905,06025,MTRC(CI)N290
2906,06026,AGILEPPTN190
2907,06027,SHKP(CM)LI24
2908,06028,JINGNENGB170
2909,06029,NWD(MTN)N210
2910,06030,中信证券
2911,06099,招商证券
2912,06108,新锐医药
2913,06116,拉夏贝尔
2914,06118,奥星生命科技
2915,06123,先达国际物流
2916,06128,泛亚国际
2917,06133,维太移动
2918,06136,康达环保
2919,06138,哈尔滨银行
2920,06139,金茂酒店-SS
2921,06161,泰加保险
2922,06163,彭顺国际
2923,06166,中国宏泰发展
2924,06168,中国优通
2925,06178,光大证券
2926,06183,中国绿宝
2927,06186,好孩子中国
2928,06188,迪信通
2929,06196,郑州银行
2930,06198,青岛港
2931,06199,中国北车
2932,06210,VALECOMMON-DRS
2933,06230,VALEPREF-DRS
2934,06288,FASTRETAIL-DRS
2935,06388,COACH-DRS-RS
2936,06488,SBIHLDGS-DRS
2937,06808,高鑫零售
2938,06813,凯德商用-S
2939,06816,PROSPERCONS
2940,06818,中国光大银行
2941,06822,科劲国际
2942,06823,香港电讯-SS
2943,06826,昊海生物科技
2944,06828,蓝天威力
2945,06830,华众车载
2946,06833,兴科蓉医药
2947,06836,天韵国际控股
2948,06837,海通证券
2949,06838,盈利时
2950,06839,云南水务
2951,06858,本间高尔夫
2952,06863,辉山乳业
2953,06865,福莱特玻璃
2954,06866,佐力小贷
2955,06868,天福
2956,06869,长飞光纤光缆
2957,06878,鼎丰集团控股
2958,06880,腾邦控股
2959,06881,中国银河
2960,06882,东瀛游
2961,06883,新濠博亚娱乐
2962,06886,HTSC
2963,06888,英达公路再生科技
2964,06889,DYNAMJAPAN
2965,06893,衍生集团
2966,06896,金嗓子
2967,06898,中国铝罐
2968,06899,联众
2969,07202,FL二南方N50
2970,07222,XL二未来标普
2971,07225,FL二未来东证
2972,07250,FL二
2973,07261,FL二华夏纳一百
2974,07311,FI
2975,07315,FI未来东证
2976,07322,XI未来标普
2977,07326,FI
2978,07331,FI华夏纳一百
2979,07335,FI南方N50
2980,08001,东方汇财证券
2981,08002,IGG
2982,08003,世大控股
2983,08004,国际融资控股
2984,08005,裕兴科技
2985,08006,华泰瑞银
2986,08007,环球战略集团
2987,08008,新意网集团
2988,08009,华夏能源控股
2989,08010,成报传媒
2990,08011,百田石油
2991,08012,环宇物流(亚洲)
2992,08013,松景科技
2993,08015,中国趋势二一零三
2994,08016,长虹佳华
2995,08017,百龄国际
2996,08018,汇财金融投资
2997,08019,皓文控股
2998,08020,川盟金融
2999,08021,汇隆控股
3000,08022,永耀集团控股
3001,08023,邝文记
3002,08025,亚洲资产
3003,08026,长达科技
3004,08027,吉辉控股
3005,08028,天时软件
3006,08029,太阳国际
3007,08030,汇联金融服务
3008,08031,易通讯集团
3009,08032,非凡中国
3010,08033,爱达利网络
3011,08035,骏高控股
3012,08036,晶芯科技控股
3013,08037,锐康药业
3014,08038,金力集团
3015,08039,天马影视
3016,08040,长远电信网络
3017,08041,荟萃国际(控股)
3018,08042,玖源集团
3019,08043,年代煤矿机电
3020,08045,南大苏富特
3021,08046,恒芯中国
3022,08047,宇恒供应链
3023,08048,香港珠宝
3024,08049,吉林长龙药业
3025,08050,云博产业
3026,08051,千里眼控股
3027,08052,利亚零售
3028,08053,比优集团
3029,08055,中国网络教育
3030,08056,饮食概念
3031,08057,麦迪森酒业
3032,08058,罗欣药业
3033,08059,朝威控股
3034,08060,国联通信
3035,08061,光亚
3036,08063,环球大通集团
3037,08065,中国海景
3038,08066,品创控股
3039,08067,东方大学城控股
3040,08068,新宇环保
3041,08069,同仁堂科技
3042,08070,侨洋国际控股
3043,08071,中彩网通控股
3044,08072,罗马集团
3045,08073,才库
3046,08075,寰亚传媒
3047,08076,新利软件
3048,08077,昆仑国际金融
3049,08078,HMV数码中国
3050,08079,易还财务投资
3051,08080,北亚策略
3052,08081,互娱中国
3053,08082,仁智国际集团
3054,08083,中国创新支付
3055,08085,香港生命科学
3056,08086,DX.COM控股
3057,08087,中国三三传媒
3058,08088,汇友科技控股
3059,08089,华人策略控股
3060,08090,中国融保金融集团
3061,08091,环球实业科技
3062,08092,ITEHOLDINGS
3063,08093,爱特丽皮革
3064,08095,北大青鸟环宇
3065,08096,瑞丰石化
3066,08097,鼎石资本
3067,08098,昌利控股
3068,08099,中国优材
3069,08100,智易控股
3070,08101,家梦控股
3071,08102,利宝阁集团
3072,08103,万泰企业股份
3073,08105,汇能集团
3074,08106,浙大兰德
3075,08107,誉宴集团
3076,08108,福泽集团
3077,08109,麒麟集团控股
3078,08110,第一电讯
3079,08111,中科光电
3080,08112,FOCUSMEDIA
3081,08113,扬宇科技
3082,08115,上海青浦消防
3083,08116,中国幸福投资
3084,08117,中国基础能源
3085,08118,国际娱乐
3086,08119,即时科研
3087,08120,中国神农投资
3088,08121,超凡网络
3089,08122,德莱建业
3090,08123,首华财经网络
3091,08125,中持基业
3092,08126,G.A.控股
3093,08127,云裳衣
3094,08128,中国地能
3095,08129,中国生物资源
3096,08130,智城控股
3097,08131,辰罡科技
3098,08132,中油港燃
3099,08133,铸能控股
3100,08135,正美丰业
3101,08136,田生集团
3102,08137,洪桥集团
3103,08138,同仁堂国药
3104,08139,长安仁恒
3105,08140,扬科集团
3106,08141,应力控股
3107,08143,华夏医疗
3108,08145,电讯首科
3109,08146,马仕达国际
3110,08147,汇思太平洋
3111,08148,奥嘀泄
3112,08149,浩德控股
3113,08150,无缝绿色
3114,08151,亿胜生物科技
3115,08152,广平纳米
3116,08153,科地农业
3117,08155,南华资产控股
3118,08156,众彩股份
3119,08157,首都信息
3120,08158,中国再生医学
3121,08159,辉煌科技
3122,08160,媒体世纪
3123,08161,医汇集团
3124,08162,港银控股
3125,08163,万德金融
3126,08165,华普智通
3127,08166,中国农业生态
3128,08167,中国新电信
3129,08168,英裘控股
3130,08169,环康集团
3131,08170,KSLHOLDINGS
3132,08171,中国趋势
3133,08172,拉近网娱
3134,08173,万亚企业控股
3135,08175,中国数码文化
3136,08176,航空互联
3137,08177,REFHOLDINGS
3138,08178,中国信息科技
3139,08179,新煮意控股
3140,08180,新锐医药
3141,08181,港深联合
3142,08182,中国糖果
3143,08183,丽辉国际
3144,08185,御药堂
3145,08186,同仁资源
3146,08187,永骏国际控股
3147,08188,牡丹汽车
3148,08189,泰达生物
3149,08190,康佰控股
3150,08191,鸿伟亚洲
3151,08192,环球能源资源
3152,08193,汉华专业服务
3153,08195,L&AINTLHOLD
3154,08196,建禹集团
3155,08197,东北虎药业
3156,08198,新濠环彩
3157,08199,威高股份
3158,08200,修身堂
3159,08201,宝联控股
3160,08202,汇创控股
3161,08203,凯顺能源
3162,08205,交大慧谷
3163,08206,神通机器人教育
3164,08207,中国信贷
3165,08208,常茂生物化学工程
3166,08209,美捷汇控股
3167,08210,龙杰智能卡
3168,08211,浙江永隆实业
3169,08212,誉满国际控股
3170,08213,惟膳
3171,08215,FIRSTCREDIT
3172,08216,百本医护
3173,08217,联旺集团
3174,08218,毅高国际控股
3175,08219,品牌中国
3176,08220,比高集团
3177,08221,李氏大药厂
3178,08222,壹照明
3179,08225,中国医疗集团
3180,08226,中昱科技
3181,08227,海天天线控股
3182,08228,国艺娱乐
3183,08229,FUTUREDATA
3184,08230,中国宇天
3185,08231,节能元件
3186,08232,CLASSIFIEDGP
3187,08233,中国基建港口
3188,08235,赛迪顾问
3189,08236,宝德科技集团
3190,08237,华星控股
3191,08238,惠陶集团
3192,08239,首都金融控股
3193,08240,展程控股
3194,08241,天大石油管材
3195,08242,宏创高科
3196,08243,大贺传媒
3197,08245,安悦国际控股
3198,08246,北方新能源
3199,08247,中生北控生物科技
3200,08248,丰展控股
3201,08249,宁波万豪
3202,08250,丝路能源
3203,08251,优越集团控股
3204,08253,天元铝业
3205,08255,神州数字
3206,08256,金利通
3207,08258,西北实业
3208,08259,安德利果汁
3209,08260,银合控股
3210,08261,海天能源
3211,08262,宏强控股
3212,08263,速达控股
3213,08265,宏峰太平洋
3214,08266,金达集团国际
3215,08267,蓝港互动
3216,08268,迪臣建设
3217,08269,富誉控股
3218,08270,中国煤层气
3219,08271,环球数码创意
3220,08272,华人饮食集团
3221,08273,浙江展望
3222,08276,华章科技
3223,08277,骏东控股
3224,08279,亚博科技控股
3225,08280,中国数字视频
3226,08281,中国金典集团
3227,08282,智傲控股
3228,08283,正力控股
3229,08285,研祥智能
3230,08286,长城微光
3231,08287,三宝科技
3232,08288,网龙
3233,08289,安瑞科控股
3234,08290,亚势备份
3235,08291,西南环保
3236,08292,盛良物流
3237,08293,星亚控股
3238,08295,中植资本国际
3239,08296,中国生命集团
3240,08298,安捷利实业
3241,08299,大唐潼金
3242,08300,皇玺餐饮集团
3243,08301,明华科技
3244,08302,STOCK8302
3245,08303,STOCK8303
3246,08304,STOCK8304
3247,08305,均安控股
3248,08306,中国有色金属
3249,08307,密迪斯肌
3250,08309,时尚环球
3251,08310,大丰港
3252,08311,圆美光电
3253,08312,中国瀚亚
3254,08313,精英国际
3255,08315,冠辉集团控股
3256,08316,柏荣集团控股
3257,08317,财华社集团
3258,08318,正利控股
3259,08319,思博系统
3260,08320,沛然环保
3261,08321,中国汽车内饰
3262,08325,中国支付通
3263,08326,同景新能源
3264,08327,泰邦集团
3265,08328,信义香港
3266,08329,海王英特龙
3267,08331,飞尚非金属
3268,08333,阿仕特朗金融
3269,08335,创徽国际
3270,08336,电讯数码控股
3271,08337,直通电讯
3272,08340,域高金融
3273,08345,火岩控股
3274,08346,创新电子控股
3275,08348,滨海泰达物流
3276,08351,俊文宝石
3277,08355,超智能控股
3278,08356,中国新华电视
3279,08359,HYPEBEAST
3280,08360,利骏集团香港
3281,08361,中国育儿网络
3282,08363,SDMGROUP
3283,08366,FRASERHLDGS
3284,08368,中国创意控股
3285,08369,立基工程控股
3286,08371,万德资源
3287,08372,DX.COM控股
3288,08373,寰亚矿业
3289,08375,华泰瑞银
3290,08376,汇财金融投资
3291,08377,宏峰太平洋
3292,08378,FOCUSMEDIA
3293,08379,宝联控股
3294,08380,同仁资源
3295,08381,北方新能源
3296,08382,海天水电
3297,08383,智易控股
3298,08385,同仁资源
3299,08386,L&AINTLHOLD
3300,08387,新煮意控股
3301,08388,铸能控股
3302,08389,中国生物资源
3303,08390,俊文宝石
3304,08391,俊文宝石
3305,08392,福泽集团
3306,08392A,名家国际
3307,08393,吉辉控股
3308,08395,中国信贷
3309,08396,互娱中国
3310,08397,汇思太平洋
3311,08398,中国3D数码
3312,08399,寰亚矿业
3313,08400,汇财金融投资
3314,08400A,仁智国际集团
3315,08407,兴证国际
3316,08551,修身堂
3317,08552,中油港燃
3318,08553,华人饮食集团
3319,08555,FOCUSMEDIA
3320,08556,汇创控股
3321,08557,麦迪森酒业
3322,09010,安硕亚洲除日
3323,09074,安硕MS台湾
3324,09146,安硕DAX
3325,09155,安硕ES50
3326,09170,安硕韩国二百
3327,09834,安硕纳指一百
3328,09836,安硕印度
3329,09847,安硕富时一百
3330,10354,日经法兴七三购A
3331,10359,日经瑞银六乙购A
3332,10362,日经瑞银六乙沽B
3333,10365,日经法兴六乙沽A
3334,10372,期油法巴六甲购A
3335,10373,期油法巴六甲沽B
3336,10374,日经法兴六乙购B
3337,10375,日经摩通六乙购A
3338,10376,日经摩通七三购A
3339,10377,期油法巴六甲购C
3340,10378,日经摩通七一购A
3341,10379,日经摩通七二沽A
3342,10380,美日法巴六甲购A
3343,10381,美日法巴六甲沽B
3344,10382,黄金法巴六乙购A
3345,10383,黄金法巴六乙沽B
3346,10384,日经瑞银六乙购C
3347,10385,日经瑞银六乙购D
3348,10388,日经瑞银六乙沽E
3349,10389,日经法兴六乙购C
3350,10390,日经法兴六乙沽D
3351,10391,日经法兴七三购B
3352,10392,日经法兴七三沽C
3353,10393,欧美法巴六乙购A
3354,10394,欧美法巴六乙沽B
3355,10395,美日法巴六乙沽A
3356,10396,英美法巴六乙购A
3357,10397,英美法巴六乙沽B
3358,10398,日经摩通六乙沽B
3359,10399,日经摩通六乙购C
3360,10400,美日法巴七三购A
3361,10401,澳美法巴七三购A
3362,10402,澳美法巴七三沽B
3363,10403,日经法兴七三购D
3364,10404,英美法巴七三购A
3365,10405,英美法巴七三沽B
3366,10406,欧美法巴七三购A
3367,10407,欧美法巴七三沽B
3368,10408,美日法巴七三沽B
3369,10409,黄金法巴七三购A
3370,10410,黄金法巴七三沽B
3371,10411,日经瑞银七三购A
3372,10412,日经瑞银七六购A
3373,10413,日经瑞银七三购B
3374,10414,日经瑞银七三沽C
3375,10415,日经瑞银七三沽D
3376,10416,期油法巴七五购A
3377,10417,期油法巴七五沽B
3378,10418,日经法兴七六购A
3379,10419,日经法兴七九购A
3380,10420,日经法兴七六沽B
3381,10421,英美法巴七六购A
3382,110000,恒生指数
3383,11001,航信麦银七五购A
3384,110010,国企指数
3385,11003,腾讯中银七六购B
3386,110030,红筹指数
3387,110050,创业板指数
3388,11006,信置法巴六乙购A
3389,11007,腾讯中银七七购A
3390,11009,银河中银七一购A
3391,11013,金沙中银七一购A
3392,11016,汇丰中银六乙沽A
3393,11017,中寿高盛七七购A
3394,11021,港交法巴七六沽C
3395,11023,国信麦银七五购A
3396,11024,民行法兴七一购A
3397,11025,长和法兴七一购B
3398,11027,腾讯法兴七八购A
3399,11030,保协瑞信六乙购A
3400,11031,广发瑞信七一购A
3401,11032,中证瑞信六乙购B
3402,11033,银河瑞信七一购A
3403,11034,金沙瑞信七一购A
3404,11035,海通瑞信七五购A
3405,11036,复星瑞银七二购A
3406,11037,港交摩通七三购A
3407,11038,领展摩通七三购A
3408,11039,招行高盛七六购A
3409,11041,神华高盛七九购A
3410,11043,吉利高盛七二购A
3411,11046,港交高盛七四购A
3412,11048,腾讯法兴七十购A
3413,11049,中行高盛七五购A
3414,11050,中寿麦银七一购B
3415,11051,神码麦银八乙购A
3416,11052,汇丰瑞信七四购A
3417,11055,港交瑞信六乙购D
3418,11066,中寿法兴七三购A
3419,11072,汇丰法兴七一购A
3420,11074,电能麦银七五购A
3421,11078,渣打瑞银六乙购B
3422,11084,联想高盛六乙购E
3423,11085,汇丰瑞银六乙沽A
3424,11087,中寿摩通七七购A
3425,11089,利丰摩通七三购A
3426,11093,吉利摩通六乙购A
3427,11094,银河摩通七一购A
3428,11096,华地摩通七七购A
3429,11097,中企摩通七三购A
3430,11099,中企摩通七六沽B
3431,11103,建行瑞信七一沽A
3432,11105,领展法兴七三购A
3433,11106,中油法兴七一购A
3434,11107,东航麦银七三购A
3435,11109,国君麦银七三购A
3436,11110,恒生麦银七三购A
3437,11113,夏三高盛六乙购A
3438,11116,腾讯瑞信七七购A
3439,11117,紫金瑞信六甲购B
3440,11118,长建瑞信六乙购A
3441,11121,中移麦银七二沽A
3442,11124,长和麦银七二购A
3443,11127,中移瑞信六乙购D
3444,11130,招行麦银八八购A
3445,11134,中科麦银八五购A
3446,11135,港交瑞信六乙购E
3447,11137,腾讯摩通六乙购H
3448,11139,恒指法兴七三购B
3449,11144,恒指法兴七五购A
3450,11145,恒指法兴七一沽B
3451,11147,恒指法兴七一沽C
3452,11148,汇丰摩通七二购A
3453,11151,港交摩通六乙购D
3454,11152,腾讯摩通七二沽C
3455,11154,腾讯高盛七九购A
3456,11156,腾讯高盛六乙购F
3457,11157,腾讯高盛七七购A
3458,11159,腾讯麦银七一购F
3459,11165,腾讯麦银七一沽G
3460,11166,安踏麦银七五购A
3461,11169,平安麦银七三沽B
3462,11170,汇丰法兴七二购A
3463,11171,中银瑞信七三购A
3464,11172,安踏瑞信七二购A
3465,11174,利丰瑞信七一购A
3466,11176,恒指摩通七一购A
3467,11178,南中摩通七一购A
3468,11179,中行麦银七一购A
3469,11180,汇丰法兴七二购B
3470,11181,汇丰法兴七一购B
3471,11183,恒指瑞银六乙购F
3472,11184,恒指瑞银七一购A
3473,11185,恒指瑞银七三购B
3474,11186,渣打法兴八八购A
3475,11187,友邦法兴七一购A
3476,11189,长建法兴七二购A
3477,11190,汇丰高盛六乙购C
3478,11191,建行高盛六乙购A
3479,11194,汇丰摩通七一购A
3480,11200,渣打摩通七一购A
3481,11202,中化摩通七一购A
3482,11205,中油摩通七一购A
3483,11207,中寿摩通七二购A
3484,11208,恒H摩通七一购A
3485,11209,恒指瑞银六乙沽G
3486,11214,润电麦银七四购A
3487,11216,汇丰麦银七一购A
3488,11217,中移麦银七五沽A
3489,11219,汇丰法巴七二购A
3490,11221,汇丰法巴七二沽B
3491,11222,长和法巴七二购A
3492,11223,恒指高盛六乙沽D
3493,11224,恒指汇丰六乙购D
3494,11227,腾讯汇丰七七购A
3495,11231,汇丰麦银七一沽B
3496,11233,汇丰瑞信六乙购B
3497,11238,汇丰瑞信七一购A
3498,11243,友邦瑞信六甲购C
3499,11245,长和瑞信七一购A
3500,11246,长建瑞信七一购A
3501,11247,平安麦银七一购D
3502,11248,长和麦银七二购B
3503,11249,长和法巴八四购A
3504,11250,腾讯麦银七二购B
3505,11251,中车法巴八乙购A
3506,11252,南中法巴八十购A
3507,11253,A中法巴八十购A
3508,11255,长和法兴七一沽C
3509,11256,汇丰法兴七一沽C
3510,11257,平安法兴七一购C
3511,11260,长和瑞银七一购A
3512,11261,恒指摩通七一沽B
3513,11262,电能摩通七一购A
3514,11263,国泰摩通七乙购A
3515,11264,长和中银七一购A
3516,11267,汇丰中银七一购A
3517,11269,海油中银七甲沽A
3518,11271,复星高盛七八购A
3519,11272,神华高盛七三购A
3520,11273,平安汇丰七一购A
3521,11274,中移汇丰七一购B
3522,11275,建行汇丰七一购A
3523,11276,中企汇丰七三购A
3524,11277,长建瑞银七一购A
3525,11278,恒指瑞银七一沽B
3526,11279,华晨麦银七乙购A
3527,11281,六福麦银七五购A
3528,11284,汇丰法兴七一购D
3529,11285,渣打法兴七一购C
3530,11286,腾讯法兴七一购F
3531,11287,长建摩通七三购A
3532,11289,银河高盛七一购A
3533,11291,恒生高盛七二购A
3534,11292,中移高盛七三购A
3535,11294,长和高盛七六购A
3536,11295,太A麦银七四购A
3537,11296,中煤麦银七四购A
3538,11300,领展瑞银七一购A
3539,11301,建行瑞银六乙沽B
3540,11307,中企法兴六乙沽A
3541,11311,金沙法巴七二购A
3542,11314,腾讯麦银七二沽C
3543,11316,中油麦银七二购A
3544,11317,新濠麦银七三购A
3545,11318,中移麦银七二购B
3546,11319,长地麦银七五购A
3547,11323,海通摩通七二购A
3548,11325,中交高盛七七购A
3549,11327,渣打汇丰七一购A
3550,11329,中寿汇丰七二购A
3551,11334,银河汇丰七一购A
3552,11335,恒指汇丰六甲购B
3553,11336,中联法兴七乙购A
3554,11338,平安法兴七二购A
3555,11340,友邦瑞银七一沽A
3556,11343,民行瑞银六甲购A
3557,11344,腾讯瑞银七一购B
3558,11345,恒指摩通七二沽B
3559,11346,领展高盛七二购A
3560,11348,中险高盛七一购A
3561,11349,建行法巴七八购B
3562,11350,工行法巴七八购B
3563,11351,港交法兴七三购A
3564,11352,中移麦银七五购B
3565,11355,中寿麦银七二购A
3566,11357,腾讯麦银七二购D
3567,11358,平安麦银七三购C
3568,11359,中险麦银七四购A
3569,11362,S金瑞银七一购A
3570,11364,腾讯瑞信七九购A
3571,11367,工行摩通七二沽A
3572,11368,昆能麦银八七购A
3573,11371,腾讯高盛七三沽A
3574,11375,中寿高盛七二购A
3575,11376,华源麦银七六购A
3576,11378,金软瑞信七一购A
3577,11380,金软法兴七三购A
3578,11381,平安瑞信七二购A
3579,11383,恒指法巴六乙购D
3580,11384,恒指法巴六甲购A
3581,11388,恒指法巴七一购A
3582,11389,恒指法巴七一沽B
3583,11390,恒指法巴七一沽C
3584,11393,吉利麦银七二购A
3585,11395,东亚麦银七六购A
3586,11396,信达麦银七八购A
3587,11397,金软摩通六乙购A
3588,11398,友邦麦银七二购A
3589,11399,建行麦银七一购B
3590,11404,金软麦银七二购B
3591,11405,中寿法巴七九购A
3592,11406,比迪法兴七二购A
3593,11409,广汽法兴八三购A
3594,11410,昆能法兴七二购A
3595,11411,中化法兴七二购A
3596,11412,新地法兴七二购A
3597,11414,广汽摩通七八购A
3598,11415,中芯摩通八乙购A
3599,11416,恒指高盛七一购A
3600,11417,恒指高盛七一沽B
3601,11418,汇丰海通七三购A
3602,11419,中化海通七三购A
3603,11420,港交海通七乙购A
3604,11424,腾讯海通七五购A
3605,11427,腾讯海通七七购A
3606,11429,海油海通七三购A
3607,11430,平安海通七一购A
3608,11431,中油海通七三购A
3609,11432,中寿海通七九购A
3610,11433,腾讯中银七九购A
3611,11435,腾讯中银七三沽A
3612,11436,中寿中银七三购A
3613,11441,银河中银七三沽A
3614,11443,神华汇丰七七购A
3615,11445,中险汇丰七一购A
3616,11449,紫金汇丰七一购A
3617,11450,中化汇丰七一购A
3618,11451,中行法巴七六购A
3619,11452,比迪麦银七三购A
3620,11454,东风麦银八一购A
3621,11457,广汽麦银七九购A
3622,11458,领展麦银七三购A
3623,11459,紫金瑞信七一购A
3624,11460,S金瑞信七一购A
3625,11463,领展瑞信七一购A
3626,11464,铁建法兴七十购A
3627,11468,紫金法兴七二购A
3628,11469,中险东亚七三购A
3629,11471,金软东亚七三购A
3630,11474,腾讯瑞银六乙购E
3631,11476,恒指摩通七一沽C
3632,11477,建行摩通七一沽B
3633,11482,长和麦银七三购A
3634,11483,紫金高盛七一购A
3635,11484,中证麦银七三购A
3636,11485,兖煤摩通七乙购A
3637,11486,银河瑞银七一沽A
3638,11488,友邦高盛六乙购A
3639,11490,金软高盛六甲购B
3640,11491,腾讯麦银七二购E
3641,11494,恒H法兴七二购A
3642,11496,平安法兴七一沽D
3643,11497,潍柴法兴七甲购A
3644,11499,汇丰法巴七乙购A
3645,11502,金沙麦银七三沽A
3646,11504,紫金瑞银七一购A
3647,11506,金沙瑞银六甲沽A
3648,11507,汇丰高盛六乙沽D
3649,11512,国信高盛七二购A
3650,11513,人保麦银七三购A
3651,11515,平安麦银七五购A
3652,11516,利丰麦银七五购A
3653,11517,复星麦银七乙购A
3654,11518,中煤法兴七二购A
3655,11519,恒指法兴七一购D
3656,11520,金软法兴七一购B
3657,11521,新发法兴七三购A
3658,11523,兖煤法兴八一购A
3659,11525,汇丰瑞信七一沽B
3660,11530,领展瑞银七一沽B
3661,11533,腾讯瑞银六乙沽F
3662,11535,腾讯瑞银七一沽C
3663,11536,新保高盛七六购A
3664,11538,A中高盛七二购A
3665,11540,中海高盛六乙购A
3666,11543,中铝高盛七一购A
3667,11546,中信法兴七五购A
3668,11547,恒指摩通七四购A
3669,11549,新地高盛七三沽A
3670,11550,建行高盛七一沽B
3671,11551,恒指高盛七二沽A
3672,11553,远洋麦银七五购A
3673,11555,长建麦银七三购A
3674,11556,中油麦银七二沽B
3675,11559,中车汇丰七九购A
3676,11561,国信汇丰七一购A
3677,11562,恒指汇丰七一沽A
3678,11568,恒指汇丰六甲沽C
3679,11570,恒指汇丰七一购B
3680,11576,工行瑞银七一沽A
3681,11577,中油瑞银六乙购A
3682,11578,平安摩通七一购A
3683,11579,银河摩通七二沽A
3684,11580,海螺摩通七四购A
3685,11582,恒指摩通七一沽D
3686,11583,友邦高盛六甲购B
3687,11585,昆能法兴八七购A
3688,11586,光大麦银七七购A
3689,11587,恒指法巴六甲沽B
3690,11588,港交法兴七六购A
3691,11589,联想法巴七六购A
3692,11591,长汽瑞信七二购A
3693,11592,神华瑞信七六购A
3694,11593,渣打法巴七二购A
3695,11594,汇丰法巴七四购A
3696,11596,南航麦银九六购A
3697,11597,江铜法兴六乙购A
3698,11599,S金摩通六乙购A
3699,11600,复星摩通七二购A
3700,11601,中化摩通七一沽B
3701,11602,恒指高盛六乙购E
3702,11605,汇丰中银七一购B
3703,11606,兖煤法兴七九购A
3704,11607,恒指中银七三购A
3705,11608,恒指中银七一沽A
3706,11610,腾讯瑞信七一购A
3707,11611,腾讯瑞信七四沽C
3708,11619,友邦瑞信六乙沽B
3709,11621,建行瑞信七二购A
3710,11622,腾讯法兴七一沽G
3711,11623,恒指瑞银七一购C
3712,11625,恒指瑞银七一沽D
3713,11628,中企瑞银六乙沽E
3714,11629,建行瑞银七一购A
3715,11632,长和瑞银七六购B
3716,11633,腾讯瑞银六乙购G
3717,11636,比迪瑞银七一购A
3718,11638,恒指高盛七一沽C
3719,11640,中移摩通七一购B
3720,11643,中移摩通八六沽A
3721,11644,神华摩通七五购A
3722,11645,恒指摩通七三沽B
3723,11647,渣打高盛六乙购A
3724,11648,比迪麦银七二购B
3725,11649,中化麦银七三购B
3726,11650,恒地麦银七二购A
3727,11652,吉利瑞信七一购A
3728,11653,中药瑞信七一购A
3729,11654,中寿法兴七一购A
3730,11655,腾讯法兴七四沽B
3731,11656,中寿高盛六乙购C
3732,11657,恒地摩通七一购A
3733,11658,中企摩通六乙沽D
3734,11659,长和瑞银七一沽B
3735,11661,友邦瑞银六甲购B
3736,11662,腾讯高盛六乙购G
3737,11664,中移高盛六乙购A
3738,11665,中寿瑞信六乙购A
3739,11666,汇丰海通七六沽A
3740,11667,电能海通七五沽A
3741,11668,港交海通七五沽A
3742,11671,建行海通七二购A
3743,11673,建行海通七九购A
3744,11674,中移海通七六购A
3745,11675,中移海通七六沽B
3746,11677,比迪海通八乙购A
3747,11681,中银海通七六沽A
3748,11682,中银海通七三购A
3749,11684,中行海通六乙购A
3750,11686,南中麦银八十购A
3751,11687,腾讯中银七九购B
3752,11688,腾讯中银六乙购F
3753,11689,平安中银七一购B
3754,11690,盈富法兴八一购A
3755,11692,中寿法兴七十购A
3756,11695,中证法兴七三购A
3757,11697,平安法兴七一购E
3758,11698,中行法兴七一购A
3759,11700,恒地法兴七二购A
3760,11702,洋保高盛七五购A
3761,11703,中信高盛七乙购A
3762,11707,恒H法巴七二购A
3763,11709,新地法巴七四购A
3764,11711,长地法巴七三购A
3765,11712,友邦麦银七二购B
